,Id,Text,IsSelfMentioned,Retweets,Favorites,Hashtags,Medias,Mentions,SenderId,SenderAccountYears,SenderFavorites,SenderFollowings,SenderFollowers,SenderStatues,Emojis,Punctuations,UpperCaseLetter,Letter,Symbols,Words,TWords,UWords,SlangWords,IsCyberbullying
1726,1.1609677191576863e+18,espirinize sokuyum yobaz,0.0,0.0,0,0,0,1,2408929852,5,10141,487,78.0,440,0.0,0,0,25,0,3,0,0,1,True
1727,1.1609860686588518e+18,empati kurup seni anlamak isterdim ama durduk yere hadsiz karaktersiz cibiliyetsiz olmayım şimdi,0.0,1.0,2,0,0,0,2308063056,5,17708,447,1408.0,4431,0.0,0,1,84,0,13,1,0,2,True
1728,1.1610054983485563e+18,döl israfıdır o oksijen olsa duramazsın,0.0,0.0,0,0,0,1,2770825585,5,433,2352,1069.0,1032,1.0,0,1,34,0,6,1,0,1,True
1729,1.1610130294184796e+18,kısmet etmiş ise mevla el getirir yel getirir sel getirir kısmet etmez ise mevla el götünü yel götünü sel götünü mevlana,0.0,0.0,0,0,0,0,2256208896,5,27245,199,3526.0,8661,0.0,8,5,103,2,21,5,0,3,False
1730,1.1611858599426703e+18,su embesil fenerbahce taraftari olma ihtimali 0 dir fenerbahce taraftari olsaydi o donemlerde cinconun ÅŸaibelerinin farkinda olurdu gunun haysiyet yoksunu bu hiyar ifsa edelim,0.0,13.0,69,0,0,0,2856899097,5,51755,2962,3262.0,32214,0.0,8,23,154,0,24,5,2,1,True
1731,1.1611866613818819e+18,düşündümki biraz daha sabır ve biraz daha gayretle umutsuz görünen tükenişler muhteşem bir başarıya dönüşebilir elbert hubbard,0.0,0.0,0,1,0,0,2372663839,5,900,539,342.0,482,0.0,5,5,110,0,17,4,0,0,False
1732,1.161190438398845e+18,biri bana böylr yapsında o arabayı götünü sokarım sen benimsin falan hayırdır amk sabah sabah sinirlendim,0.0,0.0,0,0,0,0,2274410942,5,3601,462,103.0,603,0.0,0,1,90,0,16,1,0,3,True
1733,1.1611942295966638e+18,bundan mı bahsettik amınakodumun tivitini gotunle mi okuyosun sen bunu paylassan nolur paylasmasan nolur d,0.0,0.0,0,0,0,1,2680832135,5,20902,431,606.0,6490,0.0,1,1,92,0,15,1,0,0,True
1734,1.1612265410592686e+18,neyim ben aptal mücadele vakfı mı,0.0,3.0,12,0,0,0,2298309950,5,3804,138,508.0,11608,0.0,0,0,33,0,6,0,0,1,True
1735,1.1612546017541038e+18,sen kimsin göt,0.0,0.0,0,0,0,1,2609574630,5,83840,854,1356.0,7601,0.0,0,1,12,0,3,1,0,1,True
1736,1.1612735120714547e+18,ünlü soytarı kendi fikirlerinin kökü kazinsın,0.0,0.0,0,0,0,2,2484543760,5,58979,1112,1006.0,38490,0.0,0,1,40,0,6,1,0,1,True
1737,1.16130747374524e+18,aq uyu artık yok yok uyuma uyanma,0.0,0.0,0,0,0,1,2882996104,5,797,132,55.0,400,0.0,0,1,27,0,7,1,0,1,True
1738,1.1613637313240556e+18,aynı gökyüzünün aşkına öyle böyle bir doğa yalnız beni götünü kıyamete cahit zarifoğlu,0.0,2.0,6,0,1,1,2896660511,5,3250,388,625.0,4181,1.0,7,4,77,1,13,4,0,1,False
1739,1.1614395865030533e+18,daha dunku bok 5 yillik proje takimi 150 yillik takimi eleyecegininmi dusundu bu ne oz guven ama iyi gecirdiler hahhahahahhahha hahahhah,0.0,0.0,0,0,0,2,2408929852,5,10141,487,78.0,440,0.0,2,0,116,0,21,0,0,1,True
1740,1.1614545490911396e+18,helal olsun bu saatte bu azim emekler ziyan olmaz inşallah umarız görünen eksiklikler tüm bölgelerde kısa zamanda giderilir keçiörenin betonlaşma dışında farklı bir kimliğe ihtiyacı var ha gayret,0.0,0.0,0,0,0,1,2328989763,5,684,125,13.0,129,0.0,6,5,168,0,28,5,0,0,False
1741,1.1614547091122258e+18,mal salak hissettim dedim salak oldum demedim,0.0,0.0,0,0,0,1,2387237059,5,5360,88,233.0,435,0.0,2,2,39,0,7,2,0,2,True
1742,1.161480955414143e+18,ya amınakoyim akrabalarım yetmezmiş gibi burda da full sivaslı görüyorum şimdi de irem sak tt olmuş kendisi çerkez çerkes nası yazılıyo bilmiyom shhsjs sivaslı kızlar alınmasın ama bizim memleketten öyle hatun çıkmaz,0.0,0.0,0,0,0,0,2345444995,5,1271,15,35.0,612,0.0,9,7,185,0,32,7,0,0,True
1743,1.161492440249e+18,sabah saatleri hep böyle içime öküz oturuyor,0.0,0.0,0,0,0,0,2499811735,5,19505,420,511.0,9604,0.0,1,1,38,0,7,1,0,1,False
1744,1.1619152437836882e+18,bu arada arabada son ses müzik qeyfini nasıl keko kaptırdık hala anlamıyorum off,0.0,0.0,0,0,0,0,2450400170,5,5873,183,265.0,3413,0.0,0,3,73,0,13,1,0,1,True
1745,1.1619416576438886e+18,manzara da sana koysun geber helvanı ben karıcam,0.0,0.0,0,0,0,0,2834113125,5,11471,114,846.0,2571,0.0,0,0,41,0,8,0,0,1,True
1746,1.1619454473233162e+18,günaydın bok gibi bir haberle uyandım,0.0,0.0,0,0,0,0,2742366729,5,45608,520,1687.0,2846,0.0,0,1,32,0,6,1,0,1,False
1747,1.1619793998073487e+18,bunlar takip için kendini bile bozduran gavat,0.0,0.0,0,0,0,1,2447015025,5,923,266,57.0,280,0.0,0,1,45,0,7,1,0,1,True
1748,1.1619831682930156e+18,sıkıştırılmış meme ve olmayan gör seni bu kadar rahatsız ediyor demek ben de burada kadın aşağilayicı saygısız bir orospu çocuğu görmekten rahatsız oluyorum mesela üstüne alınma ama,0.0,0.0,0,0,1,0,2605139996,5,12729,385,245.0,4966,0.0,4,2,155,0,27,2,0,1,True
1749,1.161986973193687e+18,bu ülkenin zararina çalişan kim varsa orospu çocuğudur,0.0,0.0,0,0,0,1,2293630241,5,2130,283,251.0,11777,0.0,1,47,47,0,8,8,8,1,True
1750,1.1619982741838152e+18,ankara tava yapıyor musunuz diyorum abi burası bodrum diyor ulan göt o zaman niye mersin tantunisi satıyorsun güyya bana laf sokmalı şaka yapacak,0.0,0.0,1,0,0,0,2462668757,5,163311,13120,14853.0,8478,0.0,5,7,123,0,23,7,0,1,True
1751,1.1620360415718728e+18,dogru söyle lan cem hangi karılara tav oldun kaçını götürdün lan ebru şimşek rezaletinde de sen varmıydı,0.0,0.0,0,0,0,2,2893123528,5,15401,421,0.0,8234,0.0,5,5,88,0,17,5,0,0,True
1752,1.1620435745208607e+18,siz kizlar niye bu kadar malsiniz aq,0.0,0.0,0,0,0,0,2808366991,5,35178,563,0.0,4784,0.0,0,30,30,0,7,7,7,1,True
1753,1.1620926554986824e+18,ya ne var sahada be pezevenk ne var atıyosun o maddeyi niye atıyosunn,0.0,0.0,1,0,0,0,2253504316,5,28077,657,0.0,57355,0.0,1,1,59,0,13,1,0,1,True
1754,1.16216437018248e+18,zaten yavÅŸak bi de egoist mi misiniz aq,0.0,0.0,4,0,0,0,2562702438,5,6291,756,0.0,490,0.0,0,2,37,0,8,2,0,2,True
1755,1.162183217572696e+18,yazmiyim yazmiyim diyorum ama sabahın bu saatine kadar bana aşık olmanı bekliyorum  amına kodumun kızı,0.0,0.0,0,0,0,0,2607352015,5,1579,102,0.0,3462,0.0,1,2,87,0,15,2,0,1,True
1756,1.162198336411095e+18,akurucan kim amk banane withheld se ne diyor lan,0.0,0.0,0,0,1,0,2643635338,5,92,482,49.0,406,0.0,1,2,40,0,9,1,0,1,True
1757,1.1622436281288827e+18,orospu çocuklari biz en azindan 4yiyoruz sizin gibi 8 yiyip dünyaya rezil olmuyoruz,0.0,0.0,0,0,0,1,2769432930,5,407,147,47.0,170,0.0,0,69,71,0,13,11,11,1,True
1758,1.1622511972159406e+18,bizim mahallede böyle gezsen ya sinyal yer dayak yersin yada direk sopalarlar amk saol beyinsiz moda ikonu abla,0.0,0.0,0,0,0,0,2260633119,5,18415,74,204.0,4385,0.0,1,2,94,0,18,2,0,1,True
1759,1.162362250348454e+18,ayakkabı fiyatları 250 300 arasıyken ayakkabıya verdiğim paraya acımam diyorduk şimdi 700 oldular acıyorum amk,0.0,9.0,233,0,0,0,2387277794,5,33425,3899,4451.0,2810,0.0,1,1,96,0,15,1,0,1,False
1760,1.1623766392312504e+18,unutmak istediğim her şeyi ısrarla aklıma getiriyorum manyak bende,0.0,90.0,892,0,0,0,2748066591,5,149914,5975,9388.0,3798,0.0,0,1,61,0,9,1,0,1,False
1761,1.1623984302511596e+18,hastane koridorunda sevdiğin birini beklemek böyle boktan bir duygu yok,0.0,0.0,0,0,0,0,2629132870,5,178,66,138.0,275,0.0,3,2,62,0,10,2,0,1,False
1762,1.1624021883265188e+18,özlemedik amkccugu,0.0,0.0,0,0,0,2,2913732673,5,32569,232,452.0,2608,0.0,0,0,17,0,2,0,0,0,False
1763,1.1624286135826063e+18,karar doğru aq marcaosu karı kız peşinde koşacağına topunu oyna,0.0,0.0,0,0,0,1,2306968549,5,242,18,45.0,13,0.0,2,3,54,0,10,3,0,1,True
1764,1.1624437221618934e+18,yeni yapılan yol yandaş yalaka birine devlet bankasından verilen kredi ile onu biraz daha zengin etme amaçlı ve gidiş dönüş 150tl üstelik belli bir araç sayısı geçmesi garantili sayı tutmaz ise eksik devlet bütçesinden karşılanacak buna mı teşekkür ediyor yalaka,0.0,0.0,0,0,0,1,2425873111,5,1,2584,3539.0,248,0.0,5,6,226,0,40,5,0,2,True
1765,1.1624625922349015e+18,senin laz burnuna tükürüyüm amk bunağı ya akıllanmayacak mısın sen he valverdeout,0.0,0.0,0,1,0,1,2336658877,5,10433,216,234.0,2401,0.0,2,3,70,0,12,2,0,1,True
1766,1.162466365992788e+18,beter olun orospu cocuklari,0.0,0.0,0,0,0,0,2739813262,5,686,505,459.0,11662,0.0,0,1,24,0,4,1,0,1,True
1767,1.1624663767638098e+18,bana uyar göt indirme işi favorim biliyosun bebeğim,0.0,0.0,1,0,0,1,2564008327,5,7785,557,332.0,4501,1.0,0,1,44,0,8,1,0,1,True
1768,1.1624701508068884e+18,2 noodleın üstüne senin 2 noodleını da götünü geldi aklıma,0.0,0.0,0,0,0,2,2853520911,5,12228,229,295.0,8554,1.0,0,0,52,0,10,0,0,1,False
1769,1.1624945839153848e+18,olduğun halin eksikse sebebi sen değilsindir hayatın sana kattıkları olduğu kadar alıp götürdükleri de vardır istesen de istemesende elindekini alır kendi istediğini de eline tutuşturup kaçar bence artık asıl mesele kaçmadan yakalamaktır,0.0,2.0,2,0,0,0,2829095265,5,3029,98,164.0,1608,0.0,5,4,206,0,32,4,0,0,False
1770,1.162519181088215e+18,yaa bu ne saçmalık boku çıkarmayıın aq,0.0,0.0,0,0,0,3,2546478769,5,5446,500,181.0,1869,0.0,0,1,34,0,7,1,0,2,True
1771,1.1625379847654195e+18,biraz da hak veriyorum çünkü durumunuz boktan,0.0,0.0,0,0,0,0,2258015612,5,3062,110,352.0,3338,1.0,0,1,39,1,7,1,0,1,True
1772,1.1626626658373263e+18,kader gayrete aşıktır,0.0,0.0,0,0,0,0,2768123689,5,1930,184,188.0,653,0.0,3,2,19,0,3,2,0,0,False
1773,1.1626626689871954e+18,kur an kıssaları temsili diyerek küfre giren ve mısır da hakkında küfr le ilgi yargı kararı olan mürted ebu zeyd i ist müftüsü maşalı tdv islam ansiklopedisinde övüyor sünni müslümanlara islamcı ehli sünnet e gelenekçi islam diyen mezhepsiz reformist ahmak,0.0,0.0,0,0,0,0,2645189556,5,3610,889,2485.0,36727,0.0,18,11,217,0,40,11,0,1,True
1774,1.1626853156535583e+18,aynı sorunu yarakımda yaşıyorum,0.0,0.0,0,0,0,1,2759589115,5,24569,278,166.0,2799,3.0,0,1,28,0,4,1,0,0,True
1775,1.1627494677471355e+18,uzun zaman sonra bi halısahaya gidelim dedik havaya bak  amına koyayım,0.0,0.0,0,0,0,0,2701956900,5,9155,153,158.0,4082,0.0,0,1,59,0,11,1,0,1,False
1776,1.1627872337175265e+18,nasıl kaşar uğraşıyoz ağa deli oluyorum,0.0,0.0,0,0,0,1,2530375048,5,11554,84,308.0,1436,0.0,0,4,39,0,6,4,0,1,True
1777,1.1627947870214267e+18,şarap mı içiyon zampara,0.0,0.0,0,0,0,1,2302756879,5,13338,42,474.0,6125,0.0,0,1,20,0,4,1,0,1,True
1778,1.162826505593983e+18,fikret orman kadromuz gayet geniş ve kaliteli transfer yapacağız diye zorunlu bir durum yok 14 08 2019,0.0,114.0,980,0,0,0,2459687911,5,242481,7898,20237.0,16122,0.0,7,4,86,0,17,4,0,0,False
1779,1.1629958910805033e+18,istanbul u sel götünü can kaybı yaşanıyor sen bodrum da keyif çatıyorsun sonra neredesin diye soranlar boş konuşuyor öyle mi istanbul büyükşehir belediye başkanlığı koltuğu boş gerzek,0.0,25.0,65,0,0,0,2819243454,5,12014,1845,23582.0,14644,0.0,9,8,163,0,27,8,0,2,False
1780,1.163043933821309e+18,bizimkiler deplasmana değil pikniğe gitmiş semaver götürmek nedir ya d,0.0,0.0,0,0,0,0,2809045781,5,7889,368,763.0,4700,0.0,1,1,61,0,10,1,0,0,False
1781,1.1630665617893827e+18,beren saat kim aq,0.0,0.0,2,0,0,0,2808738389,5,103362,25923,23599.0,14281,0.0,0,1,14,0,4,1,0,1,True
1782,1.1631194118610412e+18,ben bu lafi her zaman söylüyorum resmi bize öğretilen tarihin tamami yalan dolan tarih kitaplarinda ege de yunanlilari denize döktük diye yazar gerzek yunanlilari değil imanlilari denize döküp izmiri tamamen gavur birakmişlar öyle olmasa böyle bir orospu çocuğu başkan olurmu,0.0,0.0,0,0,0,1,2545569542,5,2334,478,448.0,111,0.0,0,239,239,0,40,40,40,3,True
1783,1.1631276194177802e+18,allah beni kartal yarataydı da ananın  amına süzüleydim orospu evladı seni,0.0,2.0,13,0,0,0,2451139987,5,32726,375,385.0,3553,0.0,0,1,63,0,11,1,0,2,True
1784,1.1631722744066785e+18,hayatta en mutlu olduğum anlardan biri ponçik kuşumun sabahları yem ve su koyduğumda teşekkür eder gibi bakıp yemesi sanırım bundan başka çok az mutluluk var,0.0,0.0,0,0,0,0,2896082289,5,10762,288,920.0,9040,0.0,1,2,133,0,25,2,0,0,False
1785,1.2059530625961738e+18,can ve mal güvenliğini olmayan bir ülkede nasıl böyle bir konuşma yapabilirsiniz nasıl böyle rahat rahat dolaşabiliyorsun lüks araçla ahmak herif mall güvenliğini nasıl sağlıyorsunuz,0.0,0.0,0,0,0,1,2300056920,5,4,82,15.0,20,0.0,4,4,162,0,25,4,0,1,True
1786,1.2062421136896532e+18,annesini siktir kufur edip niye engelliyonn dm me dönsene picc,0.0,0.0,0,0,0,1,2494970733,5,15637,555,240.0,3642,0.0,0,0,57,0,10,0,0,1,True
1787,1.2066568972874424e+18,erdoğan rakibi herkesi fetö cü ilan etti piç kurusu bu nasıl gazatecilik yahu adi herif,0.0,0.0,0,0,0,1,2597610494,5,545,124,16.0,288,0.0,0,0,73,0,15,0,0,1,True
1788,1.206829252055896e+18,inşallah o tekniklerin hepsi birgün sırayla denenir sende beyinsiz ali fuat yilmazer gibi adamlar konuştuğu için içerde ahmak herif,0.0,0.0,1,0,0,2,2432357455,5,3780,593,555.0,526,0.0,5,4,113,0,19,4,0,1,True
1789,1.2068645192990515e+18,lan dallama herkesi kendin kadar az zekalı mi sanıyorsun turşu 1 tane eyt lı göster 25 yılını doldurmadan emeklilik isteyen zıpzıp 22 işe başlama 25 yıl çalışma süresi topla bakalım kaç ediyor davar emeklilikteyașatakılanlar,0.0,1.0,4,2,0,3,2391482767,5,22832,2744,1716.0,9644,0.0,3,3,193,0,34,1,0,1,True
1790,1.206963505380909e+18,dejavu ne dejavusu amk kedisi iki sefer geçti sanki kediye küfretme piç cahil herif dejavu değil o amk metrikse virüs girince öyle oluyo geldin herşeyi sıçtın batırdın al uğraş şimdi windows ikspi mi bu ne virüsü aq yerinde,0.0,0.0,0,0,0,0,2294743008,5,4069,31,157.0,6424,0.0,4,0,186,2,38,0,0,4,True
1791,1.2070066453956116e+18, yarak kafalı tuzlaspor,0.0,0.0,0,0,0,0,2300151613,5,9292,394,1319.0,18487,0.0,0,0,20,0,3,0,0,1,True
1792,1.2070103103323095e+18,onun bunun evladı,0.0,0.0,1,0,0,1,2404128843,5,62423,125,661.0,13541,0.0,0,1,15,0,3,1,0,0,True
1793,1.2070108998249062e+18,yavşak gevşeği ibne godoş kolpası bitmiyor amınakoyum,0.0,0.0,12,0,0,0,2238768233,5,620,1027,4327.0,863,0.0,0,1,51,0,7,1,0,3,True
1794,1.207029816861565e+18,gürses hadi abisi pata küte siktir bıraktık ilk maçtan sonra sözde oyuncu dinlendirmiştin ne oldu neden şimdi takımını küçümsüyorsun madridin psgnin arkasına sığınıyorsun onun bunun evladı seni dd,0.0,0.0,0,0,0,0,2744347044,5,53676,199,458.0,10555,0.0,1,0,169,0,28,0,0,1,True
1795,1.2070439107381043e+18,şimdi bu oç nün ağzını yüzünü s2nce suçlu biz oluruz dimi provokator veled zina,0.0,0.0,0,0,0,0,2377019991,5,6115,663,327.0,8164,0.0,1,2,67,0,14,2,0,2,True
1796,1.2070457209367183e+18,futbolun terörist i fatih terim bıktı bu ülke senin mafyacilik oyunlarından kebapçı selahaddin abiye yapsaydın ya attislik piç herif,0.0,0.0,0,0,0,1,2564938892,5,974,239,40.0,355,1.0,1,3,114,1,19,3,0,1,True
1797,1.2070539599003894e+18,yav doğuranini siktir puşt ölçünüzü dirinizi siktir gece gece bana amin oğulu siktir git uza,0.0,0.0,1,0,0,2,2319696956,5,53449,154,163.0,4657,0.0,0,1,84,0,15,1,0,4,True
1798,1.2070657834043187e+18,gomlegi buldum arkadaslar tabiki de baslica pezevenk eline gecmis,0.0,0.0,3,0,0,1,2583036121,5,11100,1039,1051.0,5226,0.0,0,1,59,0,9,1,0,1,True
1799,1.2070871155588956e+18,sende mi topsun olum hayirdir cinsel tercih diye birşey yoktur top var dönme var nonoş var sen hangisi sin sizin gibi götler yüzünden milletin ahlakı değişti lan sikik neymiş cinsel tercih mis ananizi biri sikse oda mi tercih meselesi,0.0,0.0,0,0,0,1,2881541909,5,83,100,14.0,170,0.0,5,3,199,0,39,3,0,3,True
1800,1.2070898931528868e+18,rütbeni bil amk ezigi,0.0,0.0,0,0,0,3,2484886103,5,24921,4231,3624.0,2479,3.0,0,1,18,0,4,1,0,1,True
1801,1.207090662719574e+18,ulan ezik siz hiç göremiyorsunuz ya sizin liğde yaptığınız maç kadar galatasaray ın avrupa da oynadığı maç var amk ezigi,0.0,0.0,0,0,0,3,2484886103,5,24921,4231,3624.0,2479,4.0,2,3,101,0,20,3,0,2,True
1802,1.2070979586819727e+18,az önce kız olsam orospu olurdum diye bir tweet gördüm sen zaten erkeğin orospu çiçeğim,0.0,0.0,11,0,0,0,2506698530,5,13469,2061,3573.0,3389,0.0,2,1,76,0,15,1,0,2,True
1803,1.2071048982880133e+18,ammina kodugumun patates kafalisi seni domal sen kendi takimina bak rezil tinerci,0.0,0.0,0,0,0,2,2837970375,5,135,319,15.0,161,0.0,0,1,75,0,12,1,0,1,True
1804,1.2071666365008855e+18,nonoÅŸ gibiler zaten embesil moron,0.0,0.0,1,0,0,1,2824612271,5,6167,2659,1135.0,29595,2.0,1,1,32,0,5,1,0,3,True
1805,1.207178859898196e+18, yarak kafalı japon askeri,0.0,0.0,4,0,0,0,2752825659,5,89587,539,1841.0,27723,1.0,0,1,22,1,4,1,0,1,True
1806,1.207210588398596e+18,o kızı sevmiş ablasını becermiş demek evlenseymiş kızın bütün sülalesi elinden geçirirmiş bu angut allah korumuş,0.0,0.0,0,0,0,1,2575215857,5,3445,255,152.0,644,3.0,2,2,97,0,16,2,1,1,True
1807,1.2072112779128095e+18,kaliteli orospu vesselam,0.0,0.0,1,0,0,1,2254198069,5,2314,944,61.0,959,2.0,0,1,25,0,3,1,0,1,True
1808,1.207231722980565e+18,boÅŸverin puÅŸt konuÅŸmaya deÄŸmez,0.0,0.0,0,0,0,1,2738503180,5,879,305,74.0,517,0.0,0,1,28,0,4,1,0,1,True
1809,1.2072507422616453e+18,bok herif sinirden elim ayağım titriyor,0.0,0.0,0,0,0,1,2353503897,5,483,360,69.0,64,1.0,1,2,34,0,6,2,0,1,True
1810,1.2072590035222979e+18,soruyu şöyle sorsan davutoğlu bu dönek kadını niye partisine alma gereğini duymuş,0.0,0.0,1,0,0,0,2364877540,5,1250,1062,106.0,3088,0.0,1,2,70,0,12,2,0,1,True
1811,1.2072608233427272e+18,cebinde paranmı var lan ibine,0.0,0.0,2,0,0,1,2475704042,5,783,63,114.0,57,1.0,0,1,25,0,5,1,0,0,True
1812,1.207260990687109e+18,hahaulan ne güldüm vallacaner in yaptığını herkes gördü tabiki ceza gelir ama sıradan bir sokak ibne çıkıp muslera bana küfür etti derse niye ceza gelecekmiş sırf ibne ünlensin diye götünü uydurup ceza beklemek anca senin gibi küçük takımın küçük taraftarına yakışır,0.0,0.0,0,0,0,1,2467950239,5,842,47,34.0,1549,4.0,3,6,230,0,41,5,0,3,True
1813,1.207262253529088e+18,bu totoÅŸ hem cibiliyetsiz hemde karaktersiz amk oÄŸlanci ibne,0.0,0.0,0,0,0,1,2606021299,5,2485,64,36.0,1373,0.0,1,2,54,0,9,2,0,5,True
1814,1.207266057838383e+18,cenabet olmak bunu gerektirir,0.0,0.0,0,0,0,2,2891093013,5,39292,284,555.0,28202,0.0,0,1,26,0,4,1,0,1,True
1815,1.207272177273385e+18,trt spor senin de allah belanı versin bu adam burda konuşturuyorsun daha da izlersem trtsporu,0.0,0.0,0,0,0,1,2268543043,5,70,161,12.0,405,0.0,2,5,79,0,15,3,1,0,True
1816,1.2072779375878922e+18,ulan ibine bu iş asker arkadaşını düzmeye benzemez goekhancıra,0.0,0.0,1,1,0,0,2329097640,5,95082,535,966.0,5588,0.0,2,1,54,0,9,1,0,0,True
1817,1.207281539148583e+18,sabaha kadar sıkerım bunu,0.0,0.0,0,0,0,1,2389121524,5,0,0,0.0,6,0.0,0,1,22,0,4,1,0,0,True
1818,1.2072823946775675e+18,sıktığım parfüme yaptığım makyajıma bagladigim esarbima yazık yarım saatlik ders için,0.0,0.0,3,0,0,0,2792263057,5,9427,1327,962.0,3632,1.0,0,1,75,0,11,1,0,0,False
1819,1.207295273896235e+18,yav ne anlatiyon orospu cocu yine sanane amin evladi ister sikisir ister sikismez rahat birak su kizlari,0.0,0.0,3,0,0,1,2886126419,5,19011,249,675.0,5175,0.0,0,0,88,0,17,0,0,1,True
1820,1.2073013632244613e+18,sen ne ürettin şerefsiz bu millete vatana hainlikden başka,0.0,0.0,0,0,0,0,2544218838,5,2603,138,102.0,1079,0.0,0,1,50,0,9,1,0,0,True
1821,6.025803580817285e+17,türkiye nin yenilmez armada olarak anılan takımı adana demirspor sutopu takımıdır17 yıl hiç yenilmeden 22kez üst üste şampiyonluğu vardır,0.0,112.0,80,0,0,0,3032937727,4,229,11,16417.0,1741,0.0,3,6,119,0,19,6,0,0,False
1822,6.61116720707412e+17,unuttuğum kimse yok silinip giden değerler var sadece önemsiz gördüğüm kimse yok önemini yitirenler var sadece,0.0,0.0,26,0,0,0,3417634581,4,10058,278,234.0,1560,0.0,4,4,95,0,16,4,0,0,False
1823,7.2462256948002e+17,allah senin bazı planlarını yıkar planların seni yıkmasın diye,0.0,42.0,233,0,0,0,3221420718,4,334,47,17574.0,676,0.0,4,2,54,0,9,2,0,0,False
1824,7.518096744591196e+17,tek hayali şu kareden ibaret olan insanları üzmeyin,0.0,262.0,1214,0,1,0,3980214983,4,99,20771,29267.0,1887,0.0,1,1,44,0,8,1,0,0,False
1825,7.540658502153093e+17,cumhurbaskanimiz halki meydana bekliyorum vatan sana canim feda,0.0,1.0,7,0,0,0,3228853961,4,31869,5278,7835.0,6566,0.0,2,8,56,0,8,8,0,0,False
1826,8.118751897137275e+17,ne kadar anlatırsam anlatıyım kendime sakladığım acılarım var benim ağzına sağlık abim,0.0,36.0,78,0,1,1,3416464330,4,784,93,296.0,1583,0.0,3,0,75,0,12,0,0,0,False
1827,8.308141287427564e+17,coffee time 1800s kahve zamanı,0.0,19.0,65,2,1,0,2967462670,4,15806,22530,144737.0,12595,0.0,5,4,26,0,5,4,0,0,False
1828,8.341303983387443e+17,ben şiir bilmem bir yüreğimden geçeni bilirim bir de geçmeyeni,0.0,647.0,1356,0,0,0,4449889995,4,268127,10920,12718.0,1094,0.0,3,3,53,0,10,3,0,0,False
1829,8.413624600073667e+17,tweet atmamamın burda olmadığım anlamına gelmediği gibi seni seviyorum dememem de seni sevmediğim anlamına gelmiyor,0.0,0.0,118,0,0,0,3295474029,4,9761,2768,2830.0,2789,0.0,1,1,101,0,15,1,0,0,False
1830,8.821420394538598e+17,beni bilen bilir bilmeyende kendi gibi bilir bir lafa bakarım laf mı diye birde söyleyene bakarım adam mı diye lafımanlayana,0.0,426.0,725,1,1,0,3096296031,4,78807,10133,10311.0,79130,0.0,10,6,105,0,20,5,0,0,False
1831,8.917298793931612e+17,hepimiz hayallerimizin kurbanıyız benim adım niye nazım senin adın piraye abinin mehmet niye gönül yarası 2005 yavuz turgul,0.0,218.0,722,0,1,0,3221944361,4,618,177,57195.0,1576,0.0,11,10,106,0,18,10,0,0,False
1832,8.945293758817894e+17,öğrettiler,0.0,47.0,119,0,1,0,3355017370,4,11100,13367,14366.0,1619,0.0,3,1,10,0,1,1,0,0,False
1833,8.949807835128791e+17,bursa teknik üniversitesi kazanıp kampüsü bulamayanları şimdiden görür gibiyim metrodan inip dağa doğru yürüyün arkadaşlar dağa doğru,0.0,2.0,18,0,0,0,3795469696,4,30773,107,111.0,490,0.0,4,3,117,0,17,3,0,0,False
1834,9.119971595826504e+17,peygamberlere allahın vahyini getiren dînini öğreten rûhülkudüs cebrâil mesihtir bütün peygamberler ve ümmetleri gerzek o nun ümmetidir,0.0,27.0,30,0,0,0,3292161463,4,1842,25,9741.0,2050,0.0,6,8,121,0,17,8,1,1,False
1835,9.50066730059092e+17,mesih allah ın aynası aynısı değil aynası yüce mevlâ nın aynısı aynada görülür gördüm,0.0,27.0,26,0,1,0,3292161463,4,1842,25,9741.0,2050,0.0,8,6,72,0,14,6,0,0,False
1836,9.814998646841303e+17,binlerce aday kurum dışı 3 bin 500 imd ataması bekliyor isvemeslekdanısmanlari imdleratamabekliyor imdler3500kurumdısıatamabekliyor,0.0,8.0,4,3,1,1,3161418647,4,507,1770,34940.0,42189,0.0,3,10,119,0,13,8,1,0,False
1837,9.968881114844078e+17,ulan robot olmadığımı ispatlamak için mağaza önü resimi mi bulacağım sikiyim bulmuyorum robotum ben aq,0.0,1.0,5,0,1,0,3418729700,4,13428,556,223.0,3225,0.0,0,0,88,0,15,0,0,1,True
1838,1.0239812762384138e+18,birbirleri ile eşleşen dövmeleri birbirlerine ihtiyaçları var,0.0,1.0,8,0,1,0,3345740050,4,1157,20,1515.0,10506,0.0,6,1,55,0,7,1,0,0,False
1839,1.0251462177293394e+18,başkasıyla gelen mutluluk başkasıyla gidecektir,0.0,19.0,69,0,0,0,3922619117,4,14244,10198,10506.0,1869,0.0,0,0,43,0,5,0,0,0,False
1840,1.027200258898518e+18,kıbrıs taki ilk hava harp şehidimiz pilot yüzbaşı cengiz topel hepsi da cengiztopel raufdenktaş,0.0,75.0,182,2,1,0,4171765487,4,0,15,107970.0,1913,0.0,5,10,82,0,14,8,0,0,False
1841,1.0428784798706483e+18,kaç yaşıma geldim akşam çöp atarken acaba konteynırın içinde kedi var mı diye 10 dakika düşünüp uzaktan fırlatıyorum,0.0,10.0,355,0,0,0,3773740815,4,17487,19680,24502.0,395,0.0,0,1,99,0,18,1,0,0,False
